N,abs_value,bad_price_rows,calendar_close_clock,check,current_raw_symbol,detail,drop_reason,duplicate_rows,end_date,equation,expected_source_clock,gap_days,handling,include,item,missing_boundary_sources,newey_west_lag_rule,ny_date,p_close,p_close_minus_30,p_close_minus_60,p_open_plus_30,p_previous_close,prediction_date,previous_close_raw_symbol,previous_trade_date,record_type,rows,sample,severity,source_close_ts_new_york,source_close_ts_utc,start_date,status,symbol,trade_date,training_cutoff_date,utc_date,value,variable,weekday
,0.2532362459546926,,,,CLM0,,,,,,,,,,,,,,15.13,15.47,15.24,15.49,12.36,,CLM0,,extreme_return,,,,,,,,CL.v.0,2020-04-29,,,0.2532362459546926,ONFH,
,0.2249134948096884,,,,CLM0,,,,,,,,,,,,,,13.8,13.75,14.71,14.16,11.56,,CLM0,,extreme_return,,,,,,,,CL.v.0,2020-04-22,,,0.2249134948096884,ONFH,
,0.2166666666666665,,,,CLM0,,,,,,,,,,,,,,16.8,16.6,16.29,16.79,13.8,,CLM0,,extreme_return,,,,,,,,CL.v.0,2020-04-23,,,0.2166666666666665,ONFH,
,0.212729912875121,,,,CLJ0,,,,,,,,,,,,,,31.09,32.45,32.68,32.53,41.32,,CLJ0,,extreme_return,,,,,,,,CL.v.0,2020-03-09,,,-0.212729912875121,ONFH,
,0.1502209131075109,,,,CLM0,,,,,,,,,,,,,,24.53,24.48,24.18,23.43,20.37,,CLM0,,extreme_return,,,,,,,,CL.v.0,2020-05-05,,,0.1502209131075109,ONFH,
,0.1315267680105749,,,,CLM0,,,,,,,,,,,,,,18.58,16.77,17.5,17.12,15.13,,CLM0,,extreme_return,,,,,,,,CL.v.0,2020-04-30,,,0.1315267680105749,ONFH,
,0.1154700222057735,,,,CLJ0,,,,,,,,,,,,,,20.42,21.13,21.58,23.9,27.02,,CLJ0,,extreme_return,,,,,,,,CL.v.0,2020-03-18,,,-0.1154700222057735,ONFH,
,0.1121166415284062,,,,CLK0,,,,,,,,,,,,,,18.31,18.06,18.2,17.66,19.89,,CLK0,,extreme_return,,,,,,,,CL.v.0,2020-04-17,,,-0.1121166415284062,ONFH,
,0.0958644067796609,,,,CLF5,,,,,,,,,,,,,,69.02,68.54,68.51,66.68,73.75,,CLF5,,extreme_return,,,,,,,,CL.v.0,2014-12-01,,,-0.0958644067796609,ONFH,
,0.095281472034979,,,,CLV9,,,,,,,,,,,,,,62.88,62.71,63.08,60.12,54.89,,CLV9,,extreme_return,,,,,,,,CL.v.0,2019-09-16,,,0.095281472034979,ONFH,
,0.0942053541172482,,,,CLN0,,,,,,,,,,,,,,31.65,31.62,31.72,32.29,29.51,,CLN0,,extreme_return,,,,,,,,CL.v.0,2020-05-18,,,0.0942053541172482,ONFH,
,0.0909451945988879,,,,CLK0,,,,,,,,,,,,,,28.34,27.57,27.09,27.47,25.18,,CLK0,,extreme_return,,,,,,,,CL.v.0,2020-04-03,,,0.0909451945988879,ONFH,
,0.089622641509434,,,,CLJ0,,,,,,,,,,,,,,28.83,28.79,29.19,28.95,31.8,,CLJ0,,extreme_return,,,,,,,,CL.v.0,2020-03-16,,,-0.089622641509434,ONFH,
,0.0885826771653544,,,,CLK0,,,,,,,,,,,,,,25.18,24.03,24.57,22.12,20.32,,CLK0,,extreme_return,,,,,,,,CL.v.0,2020-04-02,,,0.0885826771653544,ONFH,
,0.0849147635895786,,,,CLJ0,,,,,,,,,,,,,,34.25,33.5,33.6,33.73,31.09,,CLJ0,,extreme_return,,,,,,,,CL.v.0,2020-03-10,,,0.0849147635895786,ONFH,
,0.0784723258242577,,,,CLK5,,,,,,,,,,,,,,62.02,62.12,61.74,61.77,67.03,,CLK5,,extreme_return,,,,,,,,CL.v.0,2025-04-04,,,-0.0784723258242577,ONFH,
,0.078336272780717,,,,CLN5,,,,,,,,,,,,,,73.16,73.17,72.6,73.37,68.04,,CLN5,,extreme_return,,,,,,,,CL.v.0,2025-06-13,,,0.078336272780717,ONFH,
,0.0761771085874696,,,,CLF2,,,,,,,,,,,,,,69.84,70.85,71.01,72.4,78.37,,CLF2,,extreme_return,,,,,,,,CL.v.0,2021-11-29,,,-0.0761771085874696,ONFH,
,0.5339901477832512,,,,CLM0,,,,,,,,,,,,,,11.56,9.46,11.6,14.95,20.3,,CLM0,,extreme_return,,,,,,,,CL.v.0,2020-04-21,,,-0.5339901477832512,ROD,
,0.2516181229773464,,,,CLM0,,,,,,,,,,,,,,15.13,15.47,15.24,15.49,12.36,,CLM0,,extreme_return,,,,,,,,CL.v.0,2020-04-29,,,0.2516181229773464,ROD,
,0.2337052260716383,,,,CLM0,,,,,,,,,,,,,,12.97,13.05,13.38,12.17,17.03,,CLM0,,extreme_return,,,,,,,,CL.v.0,2020-04-27,,,-0.2337052260716383,ROD,
,0.2179866765358993,,,,CLJ0,,,,,,,,,,,,,,20.42,21.13,21.58,23.9,27.02,,CLJ0,,extreme_return,,,,,,,,CL.v.0,2020-03-18,,,-0.2179866765358993,ROD,
,0.2146660212971926,,,,CLJ0,,,,,,,,,,,,,,31.09,32.45,32.68,32.53,41.32,,CLJ0,,extreme_return,,,,,,,,CL.v.0,2020-03-09,,,-0.2146660212971926,ROD,
,0.2028985507246377,,,,CLM0,,,,,,,,,,,,,,16.8,16.6,16.29,16.79,13.8,,CLM0,,extreme_return,,,,,,,,CL.v.0,2020-04-23,,,0.2028985507246377,ROD,
,0.2017673048600883,,,,CLM0,,,,,,,,,,,,,,24.53,24.48,24.18,23.43,20.37,,CLM0,,extreme_return,,,,,,,,CL.v.0,2020-05-05,,,0.2017673048600883,ROD,
,0.1894463667820067,,,,CLM0,,,,,,,,,,,,,,13.8,13.75,14.71,14.16,11.56,,CLM0,,extreme_return,,,,,,,,CL.v.0,2020-04-22,,,0.1894463667820067,ROD,
,0.1825787401574803,,,,CLK0,,,,,,,,,,,,,,25.18,24.03,24.57,22.12,20.32,,CLK0,,extreme_return,,,,,,,,CL.v.0,2020-04-02,,,0.1825787401574803,ROD,
,0.1424667516851885,,,,CLV9,,,,,,,,,,,,,,62.88,62.71,63.08,60.12,54.89,,CLV9,,extreme_return,,,,,,,,CL.v.0,2019-09-16,,,0.1424667516851885,ROD,
,0.1198738170347002,,,,CLJ2,,,,,,,,,,,,,,108.86,108.81,109.0,117.46,123.63,,CLJ2,,extreme_return,,,,,,,,CL.v.0,2022-03-09,,,-0.1198738170347002,ROD,
,0.1161214530995842,,,,CLQ2,,,,,,,,,,,,,,99.53,97.81,98.23,104.23,110.66,,CLQ2,,extreme_return,,,,,,,,CL.v.0,2022-07-05,,,-0.1161214530995842,ROD,
,0.1143840856924254,,,,CLH6,,,,,,,,,,,,,,29.33,29.13,29.24,28.05,26.14,,CLH6,,extreme_return,,,,,,,,CL.v.0,2016-02-12,,,0.1143840856924254,ROD,
,0.108393919365499,,,,CLM0,,,,,,,,,,,,,,18.58,16.77,17.5,17.12,15.13,,CLM0,,extreme_return,,,,,,,,CL.v.0,2020-04-30,,,0.108393919365499,ROD,
,0.1005080627347028,,,,CLF7,,,,,,,,,,,,,,49.4,49.82,49.29,47.99,45.27,,CLF7,,extreme_return,,,,,,,,CL.v.0,2016-11-30,,,0.1005080627347028,ROD,
,0.100230946882217,,,,CLK0,,,,,,,,,,,,,,20.22,19.48,20.05,20.25,21.65,,CLK0,,extreme_return,,,,,,,,CL.v.0,2020-03-30,,,-0.100230946882217,ROD,
,0.0959550848538982,,,,CLF2,,,,,,,,,,,,,,69.84,70.85,71.01,72.4,78.37,,CLF2,,extreme_return,,,,,,,,CL.v.0,2021-11-29,,,-0.0959550848538982,ROD,
,0.0949166004765686,,,,CLK0,,,,,,,,,,,,,,28.34,27.57,27.09,27.47,25.18,,CLK0,,extreme_return,,,,,,,,CL.v.0,2020-04-03,,,0.0949166004765686,ROD,
,0.0946540880503145,,,,CLJ0,,,,,,,,,,,,,,28.83,28.79,29.19,28.95,31.8,,CLJ0,,extreme_return,,,,,,,,CL.v.0,2020-03-16,,,-0.0946540880503145,ROD,
,0.0920060331825038,,,,CLK0,,,,,,,,,,,,,,18.31,18.06,18.2,17.66,19.89,,CLK0,,extreme_return,,,,,,,,CL.v.0,2020-04-17,,,-0.0920060331825038,ROD,
,0.2219873150105706,,,,CLM0,,,,,,,,,,,,,,11.56,9.46,11.6,14.95,20.3,,CLM0,,extreme_return,,,,,,,,CL.v.0,2020-04-21,,,0.2219873150105706,LH,
,0.1079308288610614,,,,CLM0,,,,,,,,,,,,,,18.58,16.77,17.5,17.12,15.13,,CLM0,,extreme_return,,,,,,,,CL.v.0,2020-04-30,,,0.1079308288610614,LH,
,0.0661494487545936,,,,CLK0,,,,,,,,,,,,,,22.87,24.49,25.38,26.45,25.17,,CLK0,,extreme_return,,,,,,,,CL.v.0,2020-04-09,,,-0.0661494487545936,LH,
,0.0578842315369261,,,,CLK0,,,,,,,,,,,,,,23.6,25.05,25.5,26.35,26.21,,CLK0,,extreme_return,,,,,,,,CL.v.0,2020-04-07,,,-0.0578842315369261,LH,
,0.0553459119496855,,,,CLK0,,,,,,,,,,,,,,25.17,23.85,24.0,24.53,23.6,,CLK0,,extreme_return,,,,,,,,CL.v.0,2020-04-08,,,0.0553459119496855,LH,
,0.0502701432933991,,,,CLJ5,,,,,,,,,,,,,,44.71,42.57,42.37,42.36,43.39,,CLJ5,,extreme_return,,,,,,,,CL.v.0,2015-03-18,,,0.0502701432933991,LH,
,0.0478568456096546,,,,CLK0,,,,,,,,,,,,,,25.18,24.03,24.57,22.12,20.32,,CLK0,,extreme_return,,,,,,,,CL.v.0,2020-04-02,,,0.0478568456096546,LH,
,0.0474649406688241,,,,CLG5,,,,,,,,,,,,,,48.55,46.35,45.85,46.08,45.92,,CLG5,,extreme_return,,,,,,,,CL.v.0,2015-01-14,,,0.0474649406688241,LH,
,0.0419106317411402,,,,CLJ0,,,,,,,,,,,,,,31.09,32.45,32.68,32.53,41.32,,CLJ0,,extreme_return,,,,,,,,CL.v.0,2020-03-09,,,-0.0419106317411402,LH,
,0.0407620735489586,,,,CLK0,,,,,,,,,,,,,,23.49,22.57,22.54,22.97,22.63,,CLK0,,extreme_return,,,,,,,,CL.v.0,2020-03-23,,,0.0407620735489586,LH,
,0.0388121140840929,,,,CLN0,,,,,,,,,,,,,,35.33,34.01,33.78,33.03,33.69,,CLN0,,extreme_return,,,,,,,,CL.v.0,2020-05-29,,,0.0388121140840929,LH,
,0.0379876796714577,,,,CLK0,,,,,,,,,,,,,,20.22,19.48,20.05,20.25,21.65,,CLK0,,extreme_return,,,,,,,,CL.v.0,2020-03-30,,,0.0379876796714577,LH,
,0.0345871162991786,,,,CLK0,,,,,,,,,,,,,,23.93,23.13,23.5,24.4,23.49,,CLK0,,extreme_return,,,,,,,,CL.v.0,2020-03-24,,,0.0345871162991786,LH,
,0.033912856836231,,,,CLH5,,,,,,,,,,,,,,48.17,46.59,45.75,44.74,44.59,,CLH5,,extreme_return,,,,,,,,CL.v.0,2015-01-30,,,0.033912856836231,LH,
,0.0336015144344532,,,,CLJ0,,,,,,,,,,,,,,20.42,21.13,21.58,23.9,27.02,,CLJ0,,extreme_return,,,,,,,,CL.v.0,2020-03-18,,,-0.0336015144344532,LH,
,0.0279289082335871,,,,CLK0,,,,,,,,,,,,,,28.34,27.57,27.09,27.47,25.18,,CLK0,,extreme_return,,,,,,,,CL.v.0,2020-04-03,,,0.0279289082335871,LH,
,0.0267545560294687,,,,CLF9,,,,,,,,,,,,,,50.2,51.58,51.21,51.26,51.61,,CLF9,,extreme_return,,,,,,,,CL.v.0,2018-11-28,,,-0.0267545560294687,LH,
,0.0267009669120907,,,,CLJ2,,,,,,,,,,,,,,115.74,112.73,113.23,112.65,107.79,,CLJ2,,extreme_return,,,,,,,,CL.v.0,2022-03-04,,,0.0267009669120907,LH,
,0.0263063063063063,,,,CLJ0,,,,,,,,,,,,,,27.02,27.75,28.25,28.73,28.83,,CLJ0,,extreme_return,,,,,,,,CL.v.0,2020-03-17,,,-0.0263063063063063,LH,
,0.0257731958762886,,,,CLU1,,,,,,,,,,,,,,81.27,83.42,83.7,83.43,86.88,,CLU1,,extreme_return,,,,,,,,CL.v.0,2011-08-08,,,-0.0257731958762886,LH,
,0.0191962436127606,,,,ZNM3,,,,,,,,,,,,,,114.640625,114.53125,114.59375,115.3125,113.140625,,ZNM3,,extreme_return,,,,,,,,ZN.v.0,2023-03-13,,,0.0191962436127606,ONFH,
,0.0167610419026047,,,,ZNM0,,,,,,,,,,,,,,139.5,139.1875,139.359375,140.28125,137.96875,,ZNM0,,extreme_return,,,,,,,,ZN.v.0,2020-03-09,,,0.0167610419026047,ONFH,
,0.0154369069536892,,,,ZNZ2,,,,,,,,,,,,,,112.515625,112.40625,112.375,112.03125,110.328125,,ZNZ2,,extreme_return,,,,,,,,ZN.v.0,2022-11-10,,,0.0154369069536892,ONFH,
,0.0148112756808409,,,,ZNU6,,,,,,,,,,,,,,132.390625,132.359375,132.28125,132.75,130.8125,,ZNU6,,extreme_return,,,,,,,,ZN.v.0,2016-06-24,,,0.0148112756808409,ONFH,
,0.013070396698005,,,,ZNM0,,,,,,,,,,,,,,137.890625,138.078125,138.015625,138.0625,136.28125,,ZNM0,,extreme_return,,,,,,,,ZN.v.0,2020-03-16,,,0.013070396698005,ONFH,
,0.0118066996155958,,,,ZNH3,,,,,,,,,,,,,,114.765625,114.71875,114.6875,115.15625,113.8125,,ZNH3,,extreme_return,,,,,,,,ZN.v.0,2022-12-13,,,0.0118066996155958,ONFH,
,0.0112107623318384,,,,ZNM5,,,,,,,,,,,,,,112.640625,112.765625,112.78125,112.75,111.5,,ZNM5,,extreme_return,,,,,,,,ZN.v.0,2025-04-03,,,0.0112107623318384,ONFH,
,0.0108910891089109,,,,ZNU3,,,,,,,,,,,,,,124.671875,124.6875,124.703125,124.875,126.25,,ZNU3,,extreme_return,,,,,,,,ZN.v.0,2013-07-05,,,-0.0108910891089109,ONFH,
,0.0106532099803756,,,,ZNM5,,,,,,,,,,,,,,110.359375,110.234375,110.46875,110.28125,111.46875,,ZNM5,,extreme_return,,,,,,,,ZN.v.0,2025-04-09,,,-0.0106532099803756,ONFH,
,0.0105777979981802,,,,ZNM0,,,,,,,,,,,,,,137.1875,137.375,137.796875,138.828125,137.375,,ZNM0,,extreme_return,,,,,,,,ZN.v.0,2020-03-12,,,0.0105777979981802,ONFH,
,0.010478685401286,,,,ZNZ1,,,,,,,,,,,,,,130.71875,130.609375,130.5,129.84375,131.21875,,ZNZ1,,extreme_return,,,,,,,,ZN.v.0,2011-11-28,,,-0.010478685401286,ONFH,
,0.0104023776863282,,,,ZNM0,,,,,,,,,,,,,,138.1875,138.140625,138.296875,138.109375,136.6875,,ZNM0,,extreme_return,,,,,,,,ZN.v.0,2020-03-23,,,0.0104023776863282,ONFH,
,0.010325770796975,,,,ZNZ3,,,,,,,,,,,,,,108.90625,108.78125,108.78125,108.546875,107.4375,,ZNZ3,,extreme_return,,,,,,,,ZN.v.0,2023-11-14,,,0.010325770796975,ONFH,
,0.010290889132821,,,,ZNM3,,,,,,,,,,,,,,115.109375,115.109375,115.4375,115.046875,113.875,,ZNM3,,extreme_return,,,,,,,,ZN.v.0,2023-03-15,,,0.010290889132821,ONFH,
,0.0098051083403947,,,,ZNZ1,,,,,,,,,,,,,,130.28125,129.984375,130.09375,130.34375,129.078125,,ZNZ1,,extreme_return,,,,,,,,ZN.v.0,2011-11-01,,,0.0098051083403947,ONFH,
,0.0095206093189964,,,,ZNM0,,,,,,,,,,,,,,137.578125,137.84375,138.015625,138.171875,139.5,,ZNM0,,extreme_return,,,,,,,,ZN.v.0,2020-03-10,,,-0.0095206093189964,ONFH,
,0.0094632768361582,,,,ZNZ2,,,,,,,,,,,,,,110.015625,110.015625,109.984375,109.578125,110.625,,ZNZ2,,extreme_return,,,,,,,,ZN.v.0,2022-11-03,,,-0.0094632768361582,ONFH,
,0.0093827160493826,,,,ZNZ0,,,,,,,,,,,,,,127.75,127.828125,127.859375,127.75,126.5625,,ZNZ0,,extreme_return,,,,,,,,ZN.v.0,2010-11-04,,,0.0093827160493826,ONFH,
,0.0092874965345162,,,,ZNU4,,,,,,,,,,,,,,114.125,114.03125,113.90625,113.765625,112.71875,,ZNU4,,extreme_return,,,,,,,,ZN.v.0,2024-08-02,,,0.0092874965345162,ONFH,
,0.0091667806813517,,,,ZNM3,,,,,,,,,,,,,,115.796875,115.75,115.640625,115.25,114.203125,,ZNM3,,extreme_return,,,,,,,,ZN.v.0,2023-03-17,,,0.0091667806813517,ONFH,
,0.0188358589434924,,,,ZNZ2,,,,,,,,,,,,,,112.515625,112.40625,112.375,112.03125,110.328125,,ZNZ2,,extreme_return,,,,,,,,ZN.v.0,2022-11-10,,,0.0188358589434924,ROD,
,0.0152198421645997,,,,ZNZ2,,,,,,,,,,,,,,112.828125,112.5625,112.578125,111.65625,110.875,,ZNZ2,,extreme_return,,,,,,,,ZN.v.0,2022-09-28,,,0.0152198421645997,ROD,
,0.0144358794674142,,,,ZNM3,,,,,,,,,,,,,,113.140625,113.09375,113.046875,112.359375,111.484375,,ZNM3,,extreme_return,,,,,,,,ZN.v.0,2023-03-10,,,0.0144358794674142,ROD,
,0.0139381652306133,,,,ZNH1,,,,,,,,,,,,,,121.390625,121.59375,121.703125,122.640625,123.3125,,ZNH1,,extreme_return,,,,,,,,ZN.v.0,2010-12-07,,,-0.0139381652306133,ROD,
,0.0135449445888631,,,,ZNM3,,,,,,,,,,,,,,115.796875,115.75,115.640625,115.25,114.203125,,ZNM3,,extreme_return,,,,,,,,ZN.v.0,2023-03-17,,,0.0135449445888631,ROD,
,0.0131850493006191,,,,ZNM0,,,,,,,,,,,,,,137.890625,138.078125,138.015625,138.0625,136.28125,,ZNM0,,extreme_return,,,,,,,,ZN.v.0,2020-03-16,,,0.0131850493006191,ROD,
,0.0128259940145361,,,,ZNM4,,,,,,,,,,,,,,108.21875,108.234375,108.421875,108.71875,109.640625,,ZNM4,,extreme_return,,,,,,,,ZN.v.0,2024-04-10,,,-0.0128259940145361,ROD,
,0.0125072716695753,,,,ZNZ3,,,,,,,,,,,,,,108.90625,108.78125,108.78125,108.546875,107.4375,,ZNZ3,,extreme_return,,,,,,,,ZN.v.0,2023-11-14,,,0.0125072716695753,ROD,
,0.0124231242312422,,,,ZNU1,,,,,,,,,,,,,,128.59375,128.609375,128.515625,127.640625,127.03125,,ZNU1,,extreme_return,,,,,,,,ZN.v.0,2011-08-08,,,0.0124231242312422,ROD,
,0.0123762376237623,,,,ZNU3,,,,,,,,,,,,,,124.671875,124.6875,124.703125,124.875,126.25,,ZNU3,,extreme_return,,,,,,,,ZN.v.0,2013-07-05,,,-0.0123762376237623,ROD,
,0.0123473917869034,,,,ZNZ2,,,,,,,,,,,,,,111.328125,111.234375,111.25,112.203125,112.625,,ZNZ2,,extreme_return,,,,,,,,ZN.v.0,2022-09-26,,,-0.0123473917869034,ROD,
,0.012311901504788,,,,ZNZ2,,,,,,,,,,,,,,112.75,112.8125,112.9375,113.71875,114.21875,,ZNZ2,,extreme_return,,,,,,,,ZN.v.0,2022-09-22,,,-0.012311901504788,ROD,
,0.0122911200110482,,,,ZNM3,,,,,,,,,,,,,,114.640625,114.53125,114.59375,115.3125,113.140625,,ZNM3,,extreme_return,,,,,,,,ZN.v.0,2023-03-13,,,0.0122911200110482,ROD,
,0.0120401337792641,,,,ZNU2,,,,,,,,,,,,,,115.234375,115.390625,115.453125,115.9375,116.796875,,ZNU2,,extreme_return,,,,,,,,ZN.v.0,2022-06-13,,,-0.0120401337792641,ROD,
,0.0118727598566308,,,,ZNM0,,,,,,,,,,,,,,137.578125,137.84375,138.015625,138.171875,139.5,,ZNM0,,extreme_return,,,,,,,,ZN.v.0,2020-03-10,,,-0.0118727598566308,ROD,
,0.0118251313903487,,,,ZNU6,,,,,,,,,,,,,,132.390625,132.359375,132.28125,132.75,130.8125,,ZNU6,,extreme_return,,,,,,,,ZN.v.0,2016-06-24,,,0.0118251313903487,ROD,
,0.0117932708983696,,,,ZNM0,,,,,,,,,,,,,,136.6875,136.734375,136.71875,136.109375,135.140625,,ZNM0,,extreme_return,,,,,,,,ZN.v.0,2020-03-20,,,0.0117932708983696,ROD,
,0.0116440255059606,,,,ZNU4,,,,,,,,,,,,,,114.125,114.03125,113.90625,113.765625,112.71875,,ZNU4,,extreme_return,,,,,,,,ZN.v.0,2024-08-02,,,0.0116440255059606,ROD,
,0.0113508968609865,,,,ZNM5,,,,,,,,,,,,,,112.640625,112.765625,112.78125,112.75,111.5,,ZNM5,,extreme_return,,,,,,,,ZN.v.0,2025-04-03,,,0.0113508968609865,ROD,
,0.0111283643892339,,,,ZNU2,,,,,,,,,,,,,,119.375,119.40625,119.5,119.734375,120.75,,ZNU2,,extreme_return,,,,,,,,ZN.v.0,2022-08-05,,,-0.0111283643892339,ROD,
,0.0077622801697998,,,,ZNU1,,,,,,,,,,,,,,129.828125,128.828125,128.484375,128.171875,128.59375,,ZNU1,,extreme_return,,,,,,,,ZN.v.0,2011-08-09,,,0.0077622801697998,LH,
,0.0061257827389056,,,,ZNH3,,,,,,,,,,,,,,115.484375,114.78125,114.859375,114.90625,114.546875,,ZNH3,,extreme_return,,,,,,,,ZN.v.0,2023-02-01,,,0.0061257827389056,LH,
,0.0055137844611528,,,,ZNZ0,,,,,,,,,,,,,,125.375,124.6875,124.71875,124.671875,124.390625,,ZNZ0,,extreme_return,,,,,,,,ZN.v.0,2010-09-21,,,0.0055137844611528,LH,
,0.0047782406272972,,,,ZNH5,,,,,,,,,,,,,,126.921875,127.53125,127.3125,127.5625,127.640625,,ZNH5,,extreme_return,,,,,,,,ZN.v.0,2014-12-17,,,-0.0047782406272972,LH,
,0.0047430830039525,,,,ZNM2,,,,,,,,,,,,,,119.15625,118.59375,118.46875,118.359375,118.515625,,ZNM2,,extreme_return,,,,,,,,ZN.v.0,2022-05-04,,,0.0047430830039525,LH,
,0.0044637747510587,,,,ZNM0,,,,,,,,,,,,,,135.90625,136.515625,136.703125,137.1875,137.890625,,ZNM0,,extreme_return,,,,,,,,ZN.v.0,2020-03-17,,,-0.0044637747510587,LH,
,0.0043790293151684,,,,ZNU3,,,,,,,,,,,,,,127.890625,128.453125,129.0,129.3125,129.21875,,ZNU3,,extreme_return,,,,,,,,ZN.v.0,2013-06-19,,,-0.0043790293151684,LH,
,0.0042194092827003,,,,ZNZ2,,,,,,,,,,,,,,110.625,111.09375,110.71875,110.6875,110.59375,,ZNZ2,,extreme_return,,,,,,,,ZN.v.0,2022-11-02,,,-0.0042194092827003,LH,
,0.0041768186564566,,,,ZNM0,,,,,,,,,,,,,,134.109375,134.671875,134.859375,135.046875,135.90625,,ZNM0,,extreme_return,,,,,,,,ZN.v.0,2020-03-18,,,-0.0041768186564566,LH,
,0.0041208791208791,,,,ZNZ2,,,,,,,,,,,,,,114.21875,113.75,113.8125,114.03125,113.828125,,ZNZ2,,extreme_return,,,,,,,,ZN.v.0,2022-09-21,,,0.0041208791208791,LH,
,0.0040443574690149,,,,ZNH1,,,,,,,,,,,,,,119.28125,119.765625,119.6875,120.40625,120.65625,,ZNH1,,extreme_return,,,,,,,,ZN.v.0,2010-12-14,,,-0.0040443574690149,LH,
,0.0040302267002518,,,,ZNM9,,,,,,,,,,,,,,123.5625,124.0625,123.8125,123.65625,123.671875,,ZNM9,,extreme_return,,,,,,,,ZN.v.0,2019-05-01,,,-0.0040302267002518,LH,
,0.003787444049122,,,,ZNM0,,,,,,,,,,,,,,135.625,136.140625,136.25,134.8125,135.109375,,ZNM0,,extreme_return,,,,,,,,ZN.v.0,2020-03-03,,,-0.003787444049122,LH,
,0.0037767519932858,,,,ZNU3,,,,,,,,,,,,,,112.125,111.703125,111.78125,111.9375,111.609375,,ZNU3,,extreme_return,,,,,,,,ZN.v.0,2023-07-26,,,0.0037767519932858,LH,
,0.00375,,,,ZNZ2,,,,,,,,,,,,,,112.078125,112.5,112.421875,112.75,112.46875,,ZNZ2,,extreme_return,,,,,,,,ZN.v.0,2022-09-30,,,-0.00375,LH,
,0.0037462537462538,,,,ZNZ3,,,,,,,,,,,,,,125.59375,125.125,124.03125,124.015625,124.125,,ZNZ3,,extreme_return,,,,,,,,ZN.v.0,2013-09-18,,,0.0037462537462538,LH,
,0.0037154258978946,,,,ZNZ5,,,,,,,,,,,,,,113.125,113.546875,113.3125,113.515625,113.5625,,ZNZ5,,extreme_return,,,,,,,,ZN.v.0,2025-09-17,,,-0.0037154258978946,LH,
,0.0035698986148793,,,,ZNH5,,,,,,,,,,,,,,109.03125,109.421875,109.921875,109.71875,109.90625,,ZNH5,,extreme_return,,,,,,,,ZN.v.0,2024-12-18,,,-0.0035698986148793,LH,
,0.0032666394446712,,,,ZNU2,,,,,,,,,,,,,,115.171875,114.796875,115.15625,115.40625,114.390625,,ZNU2,,extreme_return,,,,,,,,ZN.v.0,2022-06-15,,,0.0032666394446712,LH,
,0.0031999999999999,,,,ZNM0,,,,,,,,,,,,,,136.28125,136.71875,136.75,136.609375,137.1875,,ZNM0,,extreme_return,,,,,,,,ZN.v.0,2020-03-13,,,-0.0031999999999999,LH,
,0.0262418816921187,,,,6EU6,,,,,,,,,,,,,,1.11965,1.12035,1.11995,1.1095,1.1394,,6EU6,,extreme_return,,,,,,,,6E.v.0,2016-06-24,,,-0.0262418816921187,ONFH,
,0.0224482382855067,,,,6EZ1,,,,,,,,,,,,,,1.3447,1.3475,1.3496,1.3456,1.3765,,6EZ1,,extreme_return,,,,,,,,6E.v.0,2011-09-22,,,-0.0224482382855067,ONFH,
,0.022330806466344,,,,6EZ4,,,,,,,,,,,,,,1.077,1.07705,1.0744,1.07045,1.0949,,6EZ4,,extreme_return,,,,,,,,6E.v.0,2024-11-06,,,-0.022330806466344,ONFH,
,0.0219306294732977,,,,6EM5,,,,,,,,,,,,,,1.1069,1.10725,1.10835,1.1137,1.0898,,6EM5,,extreme_return,,,,,,,,6E.v.0,2025-04-03,,,0.0219306294732977,ONFH,
,0.0211737089201876,,,,6EZ6,,,,,,,,,,,,,,1.0423,1.0413,1.04145,1.04245,1.065,,6EZ6,,extreme_return,,,,,,,,6E.v.0,2016-12-15,,,-0.0211737089201876,ONFH,
,0.0200962100436092,,,,6EM6,,,,,,,,,,,,,,1.13465,1.1347,1.1354,1.1345,1.11215,,6EM6,,extreme_return,,,,,,,,6E.v.0,2016-03-17,,,0.0200962100436092,ONFH,
,0.019040365575019,,,,6EZ0,,,,,,,,,,,,,,1.3375,1.3362,1.3361,1.338,1.313,,6EZ0,,extreme_return,,,,,,,,6E.v.0,2010-09-22,,,0.019040365575019,ONFH,
,0.0179340028694403,,,,6EZ1,,,,,,,,,,,,,,1.3733,1.3723,1.3677,1.369,1.394,,6EZ1,,extreme_return,,,,,,,,6E.v.0,2011-11-01,,,-0.0179340028694403,ONFH,
,0.0176610139706526,,,,6EH5,,,,,,,,,,,,,,1.1224,1.1233,1.126,1.118,1.1381,,6EH5,,extreme_return,,,,,,,,6E.v.0,2015-01-23,,,-0.0176610139706526,ONFH,
,0.0169845594913713,,,,6EU5,,,,,,,,,,,,,,1.1147,1.1141,1.1138,1.1197,1.101,,6EU5,,extreme_return,,,,,,,,6E.v.0,2015-07-10,,,0.0169845594913713,ONFH,
,0.0168576320295008,,,,6EM5,,,,,,,,,,,,,,1.1553,1.15365,1.1549,1.15815,1.13895,,6EM5,,extreme_return,,,,,,,,6E.v.0,2025-04-21,,,0.0168576320295008,ONFH,
,0.0166485140812198,,,,6EU3,,,,,,,,,,,,,,1.3053,1.3045,1.3025,1.3068,1.2854,,6EU3,,extreme_return,,,,,,,,6E.v.0,2013-07-11,,,0.0166485140812198,ONFH,
